id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
14656,33946,US,Placida,FL,26.8327450000,-82.2440080000
14657,33947,US,Rotonda West,FL,26.8809250000,-82.2699250000
14658,33948,US,Port Charlotte,FL,26.9715980000,-82.1548250000
14659,33949,US,Port Charlotte,FL,26.9756000000,-82.0909000000
14660,33950,US,Punta Gorda,FL,26.9124440000,-82.0339600000
14661,33951,US,Punta Gorda,FL,26.9294000000,-82.0459000000
14662,33952,US,Port Charlotte,FL,26.9856840000,-82.0985580000
14663,33953,US,Port Charlotte,FL,26.9956420000,-82.2007520000
14664,33954,US,Port Charlotte,FL,27.0231420000,-82.1254300000
14665,33955,US,Punta Gorda,FL,26.8241580000,-81.9688580000
14666,33956,US,Saint James City,FL,26.5521210000,-82.0916200000
14667,33957,US,Sanibel,FL,26.4700980000,-82.1030680000
14668,33960,US,Venus,FL,27.0886540000,-81.3656760000
14669,33965,US,Fort Myers,FL,26.5929000000,-81.8463000000
14670,33966,US,Fort Myers,FL,26.5795920000,-81.8286760000
14671,33967,US,Fort Myers,FL,26.4685510000,-81.8142480000
14672,33970,US,Lehigh Acres,FL,26.6252000000,-81.6251000000
14673,33971,US,Lehigh Acres,FL,26.6483920000,-81.7185120000
14674,33972,US,Lehigh Acres,FL,26.6502460000,-81.6140840000
14675,33973,US,Lehigh Acres,FL,26.5976700000,-81.7354540000
14676,33974,US,Lehigh Acres,FL,26.5595480000,-81.6130160000
14677,33975,US,Labelle,FL,26.7079420000,-81.3175860000
14678,33976,US,Lehigh Acres,FL,26.5863810000,-81.6876540000
14679,33980,US,Punta Gorda,FL,26.9800880000,-82.0522600000
14680,33981,US,Port Charlotte,FL,26.9301110000,-82.2153630000
14681,33982,US,Punta Gorda,FL,26.9019810000,-81.7916090000
14682,33983,US,Punta Gorda,FL,27.0000010000,-82.0196630000
14683,33990,US,Cape Coral,FL,26.6290930000,-81.9430620000
14684,33991,US,Cape Coral,FL,26.6327380000,-82.0179360000
14685,33993,US,Cape Coral,FL,26.6749500000,-82.0427530000
14686,33994,US,Fort Myers,FL,26.6355000000,-81.8675000000
14724,34101,US,Naples,FL,26.1418000000,-81.7950000000
14725,34102,US,Naples,FL,26.1323050000,-81.7987290000
14726,34103,US,Naples,FL,26.1915560000,-81.8042940000
14727,34104,US,Naples,FL,26.1530800000,-81.7365700000
14728,34105,US,Naples,FL,26.1860460000,-81.7610760000
14729,34106,US,Naples,FL,26.1418000000,-81.7950000000
14730,34107,US,Naples,FL,26.2695000000,-81.7878000000
14731,34108,US,Naples,FL,26.2444920000,-81.8081540000
14732,34109,US,Naples,FL,26.2420990000,-81.7626940000
14733,34110,US,Naples,FL,26.2991190000,-81.7895500000
14734,34112,US,Naples,FL,26.1146060000,-81.7439820000
14735,34113,US,Naples,FL,26.0373630000,-81.7414560000
14736,34114,US,Naples,FL,26.0055700000,-81.5330290000
14737,34116,US,Naples,FL,26.1862780000,-81.7110260000
14738,34117,US,Naples,FL,26.0908870000,-81.5159570000
14739,34119,US,Naples,FL,26.2679820000,-81.7137440000
14740,34120,US,Naples,FL,26.3227660000,-81.5592260000
14741,34133,US,Bonita Springs,FL,26.3319000000,-81.7522000000
14742,34134,US,Bonita Springs,FL,26.3475480000,-81.8448040000
14743,34135,US,Bonita Springs,FL,26.3683160000,-81.7328110000
14744,34136,US,Bonita Springs,FL,26.3319000000,-81.7522000000
14745,34137,US,Copeland,FL,26.0283490000,-81.4025640000
14746,34138,US,Chokoloskee,FL,25.8369190000,-81.3585420000
14747,34139,US,Everglades City,FL,25.8519940000,-81.3784410000
14748,34140,US,Goodland,FL,25.9239000000,-81.6464000000
14749,34141,US,Ochopee,FL,25.9880820000,-81.1330000000
14750,34142,US,Immokalee,FL,26.3357940000,-81.2311570000
14751,34143,US,Immokalee,FL,26.4288000000,-81.4387000000
14752,34145,US,Marco Island,FL,25.9377700000,-81.6997250000
14753,34146,US,Marco Island,FL,25.9415000000,-81.7199000000
14754,34201,US,Bradenton,FL,27.4067150000,-82.4660400000
14755,34202,US,Bradenton,FL,27.4134260000,-82.3781820000
14756,34203,US,Bradenton,FL,27.4388720000,-82.5068380000
14757,34204,US,Bradenton,FL,27.4044000000,-82.4667000000
14758,34205,US,Bradenton,FL,27.4853960000,-82.5834140000
14759,34206,US,Bradenton,FL,27.4987000000,-82.5752000000
14760,34207,US,Bradenton,FL,27.4374050000,-82.5776010000
14761,34208,US,Bradenton,FL,27.4912000000,-82.5111600000
